"source","destination","freezing_time(us)","frozen_time(us)","memory_dump_time(us)","memory_write_time(us)","irmap_resolve_time(us)","memory_pages_scanned(dec)","memory_pages_skipped_from_parent(dec)","memory_pages_written(dec)","lazy_memory_pages(dec)","pages_compared(dec)","pages_skipped_cow(dec)","pages_restored(dec)","restore_time(us)","forking_time(us)","start_checkpoint","end_checkpoint","start_restore","end_restore","migration_success"
"x1e.8xlarge","r4.16xlarge","11797","481590600","1703511","1549215","0","5228173","0","503277","0","0","0","503277","146178780","4","2024-10-14T18:23:04","2024-10-14T18:31:29","2024-10-14T19:34:22","2024-10-14T19:37:07","true"
"c5d.2xlarge","m5a.2xlarge","1243","471324737","10926300","10850060","0","3776900","0","488919","0","0","0","488919","144786502","5","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T20:04:13","2024-10-14T20:06:59","false"
"c5.xlarge","c5d.2xlarge","1093","460770571","235270012","235196527","0","3352166","0","486481","0","0","0","486481","138926012","3","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T19:56:08","2024-10-14T19:58:39","true"
"h1.16xlarge","m5n.xlarge","24490","491673622","1719778","1515833","0","7294426","0","541367","0","0","0","541367","156114125","3","2024-10-14T18:23:04","2024-10-14T18:31:29","2024-10-14T19:29:57","2024-10-14T19:32:55","true"
"c5.9xlarge","c4.8xlarge","10755","482362288","1181836","1071092","0","5534590","0","505724","0","0","0","505724","146735753","3","2024-10-14T18:23:04","2024-10-14T18:31:29","2024-10-14T20:24:40","2024-10-14T20:27:27","false"
"m5n.xlarge","r4.16xlarge","743","470459433","11681748","11607994","0","3352299","0","486488","0","0","0","486488","140286477","20","2024-10-14T18:23:04","2024-10-14T18:31:29","2024-10-14T20:00:09","2024-10-14T20:02:43","false"
"h1.16xlarge","m5a.xlarge","24490","491673622","1719778","1515833","0","7294426","0","541367","0","0","0","541367","157498998","4","2024-10-14T18:23:04","2024-10-14T18:31:29","2024-10-14T19:29:57","2024-10-14T19:32:55","true"
"h1.16xlarge","c5a.xlarge","24490","491673622","1719778","1515833","0","7294426","0","541367","0","0","0","541367","155511404","3","2024-10-14T18:23:04","2024-10-14T18:31:29","2024-10-14T19:29:57","2024-10-14T19:32:55","true"
"c6a.24xlarge","r4.xlarge","102381","1120236","53453","20654","0","2879264","0","8656","0","0","0","8656","5349669","5","2024-10-15T11:52:44","2024-10-15T11:52:54","2024-10-15T11:53:35","2024-10-15T11:53:50","true"
"m4.xlarge","h1.2xlarge","869","467207267","11570670","11477750","0","3716502","0","486483","0","0","0","486483","140814621","6","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T18:52:00","2024-10-14T18:54:41","true"
"m5a.8xlarge","m5a.2xlarge","16920","482068230","2410137","2168633","0","5230600","0","503319","0","0","0","503319","145551852","4","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T18:40:01","2024-10-14T18:42:48","true"
"c6a.24xlarge","c5.9xlarge","102381","1120236","53453","20654","0","2879264","0","8656","0","0","0","8656","5353578","12","2024-10-15T11:52:44","2024-10-15T11:52:54","2024-10-15T11:53:35","2024-10-15T11:53:50","true"
