"source","destination","freezing_time(us)","frozen_time(us)","memory_dump_time(us)","memory_write_time(us)","irmap_resolve_time(us)","memory_pages_scanned(dec)","memory_pages_skipped_from_parent(dec)","memory_pages_written(dec)","lazy_memory_pages(dec)","pages_compared(dec)","pages_skipped_cow(dec)","pages_restored(dec)","restore_time(us)","forking_time(us)","start_checkpoint","end_checkpoint","start_restore","end_restore","migration_success"
"m5zn.6xlarge","m4.large","1179","330512","25027","9771","0","10199","0","5158","0","0","0","5158","393783","7","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T18:04:25","2023-10-05T18:04:41","false"
"m5a.2xlarge","m5a.8xlarge","41429","1344336","28875","13174","0","9955","0","5159","0","0","0","5159","1019711","6","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T17:11:13","2023-10-05T17:11:27","true"
"c6a.24xlarge","c5d.9xlarge","14355","328085","18841","6700","0","10202","0","5160","0","0","0","5160","452708","10","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T17:34:22","2023-10-05T17:34:38","true"
"x1e.8xlarge","r4.large","41848","340106","31495","16286","0","10199","0","5159","0","0","0","5159","202094","8","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T17:42:15","2023-10-05T17:42:45","true"
"m5.large","c6a.24xlarge","49883","1662865","26931","11971","0","10202","0","5160","0","0","0","5160","275642","3","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T17:58:26","2023-10-05T17:58:42","false"
"m4.16xlarge","c5a.24xlarge","48396","1491999","35589","15130","0","9943","0","5159","0","0","0","5159","455339","3","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T17:44:44","2023-10-05T17:45:08","false"
"i3.large","m5.large","42762","1524289","30329","14531","0","10199","0","5159","0","0","0","5159","862339","4","2023-10-05T17:08:32","2023-10-05T17:08:49","2023-10-05T17:26:27","2023-10-05T17:30:44","true"
"r4.8xlarge","c5d.9xlarge","42712","1522701","31397","14778","0","9674","0","5117","0","0","0","5117","451148","4","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T17:47:19","2023-10-05T17:47:41","true"
"c6a.24xlarge","m5n.large","14355","328085","18841","6700","0","10202","0","5160","0","0","0","5160","322432","4","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T17:34:22","2023-10-05T17:34:38","true"
"m5n.large","c6a.large","37679","316001","26147","11756","0","9975","0","5159","0","0","0","5159","807535","2","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T17:56:26","2023-10-05T17:56:43","false"
"r4.8xlarge","m4.large","42712","1522701","31397","14778","0","9674","0","5117","0","0","0","5117","484410","7","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T17:47:19","2023-10-05T17:47:42","true"
"c6i.16xlarge","x1e.xlarge","2115","341212","20720","7737","0","10011","0","5158","0","0","0","5158","1028782","7","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T18:00:26","2023-10-05T18:00:42","false"
"m5a.2xlarge","c6i.16xlarge","41429","1344336","28875","13174","0","9955","0","5159","0","0","0","5159","512608","10","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T17:11:12","2023-10-05T17:11:27","true"
"m5zn.6xlarge","m5a.large","1179","330512","25027","9771","0","10199","0","5158","0","0","0","5158","1387113","5","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T18:04:24","2023-10-05T18:04:41","false"
"c6i.16xlarge","m5zn.6xlarge","2115","341212","20720","7737","0","10011","0","5158","0","0","0","5158","875263","4","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T18:00:26","2023-10-05T18:00:43","true"
"h1.8xlarge","m5a.large","6352","550250","28179","14313","0","9929","0","5115","0","0","0","5115","920601","5","2023-10-05T17:08:32","2023-10-05T17:08:49","2023-10-05T17:38:06","2023-10-05T17:38:23","true"
"i3.large","m4.large","42762","1524289","30329","14531","0","10199","0","5159","0","0","0","5159","288825","7","2023-10-05T17:08:32","2023-10-05T17:08:49","2023-10-05T17:26:28","2023-10-05T17:30:44","true"
"c5.9xlarge","h1.2xlarge","54362","444561","27142","11200","0","10200","0","5158","0","0","0","5158","432325","7","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T18:06:23","2023-10-05T18:06:38","false"
"x1e.8xlarge","h1.2xlarge","41848","340106","31495","16286","0","10199","0","5159","0","0","0","5159","274959","8","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T17:42:15","2023-10-05T17:42:45","true"
"i3.large","h1.2xlarge","42762","1524289","30329","14531","0","10199","0","5159","0","0","0","5159","364692","7","2023-10-05T17:08:32","2023-10-05T17:08:49","2023-10-05T17:26:27","2023-10-05T17:30:44","true"
"h1.8xlarge","i3.large","6352","550250","28179","14313","0","9929","0","5115","0","0","0","5115","430491","8","2023-10-05T17:08:32","2023-10-05T17:08:49","2023-10-05T17:38:06","2023-10-05T17:38:23","true"
"m5n.large","r4.8xlarge","37679","316001","26147","11756","0","9975","0","5159","0","0","0","5159","408274","8","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T17:56:26","2023-10-05T17:56:43","false"
"x1e.xlarge","r4.8xlarge","45544","1176408","32571","16232","0","9946","0","5159","0","0","0","5159","445784","8","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T17:22:24","2023-10-05T17:22:40","true"
"c5a.large","c4.8xlarge","25125","321210","21304","8512","0","9737","0","5116","0","0","0","5116","764783","6","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T17:14:49","2023-10-05T17:15:03","true"
"c6i.large","r4.8xlarge","73424","330356","19992","8437","0","10209","0","5159","0","0","0","5159","401703","8","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T17:52:26","2023-10-05T17:52:42","false"
"r4.8xlarge","i3.large","42712","1522701","31397","14778","0","9674","0","5117","0","0","0","5117","627130","8","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T17:47:19","2023-10-05T17:47:42","true"
"r4.16xlarge","h1.8xlarge","20739","1337587","31939","14302","0","9946","0","5160","0","0","0","5160","251736","7","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T17:49:43","2023-10-05T17:50:27","true"
"r4.16xlarge","h1.16xlarge","20739","1337587","31939","14302","0","9946","0","5160","0","0","0","5160","239702","7","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T17:49:42","2023-10-05T17:50:28","true"
"x1e.8xlarge","c5d.9xlarge","41848","340106","31495","16286","0","10199","0","5159","0","0","0","5159","245773","4","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T17:42:16","2023-10-05T17:42:46","true"
"x1e.8xlarge","m5n.large","41848","340106","31495","16286","0","10199","0","5159","0","0","0","5159","330272","4","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T17:42:15","2023-10-05T17:42:45","true"
"c5d.9xlarge","c6a.large","64171","1170187","24136","10978","0","9676","0","5116","0","0","0","5116","856232","3","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T18:02:26","2023-10-05T18:02:42","false"
"c6i.large","c5.9xlarge","73424","330356","19992","8437","0","10209","0","5159","0","0","0","5159","359690","10","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T17:52:26","2023-10-05T17:52:42","true"
"m5.large","c5a.large","49883","1662865","26931","11971","0","10202","0","5160","0","0","0","5160","216260","4","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T17:58:26","2023-10-05T17:58:42","false"
"c6i.16xlarge","c6a.large","2115","341212","20720","7737","0","10011","0","5158","0","0","0","5158","959169","3","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T18:00:26","2023-10-05T18:00:43","false"
"m5n.large","m5.large","37679","316001","26147","11756","0","9975","0","5159","0","0","0","5159","711025","4","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T17:56:26","2023-10-05T17:56:43","true"
"c5a.24xlarge","r4.8xlarge","35613","353648","23097","8370","0","9946","0","5158","0","0","0","5158","312899","16","2023-10-05T17:08:31","2023-10-05T17:08:49","2023-10-05T17:32:29","2023-10-05T17:32:45","true"
