"source","destination","freezing_time(us)","frozen_time(us)","memory_dump_time(us)","memory_write_time(us)","irmap_resolve_time(us)","memory_pages_scanned(dec)","memory_pages_skipped_from_parent(dec)","memory_pages_written(dec)","lazy_memory_pages(dec)","pages_compared(dec)","pages_skipped_cow(dec)","pages_restored(dec)","restore_time(us)","forking_time(us)","start_checkpoint","end_checkpoint","start_restore","end_restore","migration_success"
"c6a.24xlarge","c4.8xlarge","119","197845","13261","462","0","2206","0","165","0","0","0","165","45303","13","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:52:10","2023-11-08T16:52:35","false"
"m5zn.6xlarge","x1e.8xlarge","73","175529","10028","369","0","2206","0","163","0","0","0","163","43321","5","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T17:23:52","2023-11-08T17:24:08","false"
"m5.large","c6a.large","108","179392","10076","440","0","2206","0","164","0","0","0","164","49860","5","2023-11-08T16:31:04","2023-11-08T16:31:13","2023-11-08T17:18:22","2023-11-08T17:18:37","false"
"c5.9xlarge","m5.large","153","194034","12552","525","0","2206","0","164","0","0","0","164","38258","4","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T17:25:42","2023-11-08T17:25:58","true"
"h1.16xlarge","x1e.xlarge","171","191625","13189","532","0","2206","0","164","0","0","0","164","35060","6","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T17:03:00","2023-11-08T17:03:16","false"
"c4.8xlarge","c6i.16xlarge","170","212353","13915","577","0","2206","0","164","0","0","0","164","37546","10","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:54:37","2023-11-08T16:54:58","true"
"c6a.24xlarge","c6a.large","119","197845","13261","462","0","2206","0","165","0","0","0","165","31529","5","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:52:10","2023-11-08T16:52:36","true"
"h1.2xlarge","c5d.9xlarge","177","197299","10727","564","0","2206","0","164","0","0","0","164","30657","10","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:42:27","2023-11-08T16:42:42","true"
"h1.2xlarge","m5.large","177","197299","10727","564","0","2206","0","164","0","0","0","164","34703","4","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:42:27","2023-11-08T16:42:42","true"
"m5n.large","c5a.large","109","189813","13491","441","0","2206","0","164","0","0","0","164","37379","5","2023-11-08T16:31:04","2023-11-08T16:31:13","2023-11-08T17:16:33","2023-11-08T17:16:48","false"
"m5a.large","m4.16xlarge","211","155984","10792","815","0","2206","0","165","0","0","0","165","49822","6","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:31:40","2023-11-08T16:31:56","true"
"c5.large","m5a.large","98","177990","13094","401","0","2206","0","164","0","0","0","164","40149","9","2023-11-08T16:31:04","2023-11-08T16:31:13","2023-11-08T17:14:41","2023-11-08T17:14:58","false"
"c5d.9xlarge","i3.large","94","180930","10080","390","0","2206","0","165","0","0","0","165","75920","8","2023-11-08T16:31:04","2023-11-08T16:31:13","2023-11-08T17:22:03","2023-11-08T17:22:18","false"
"c6i.large","m5a.8xlarge","79","170675","8923","305","0","2206","0","164","0","0","0","164","52155","8","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T17:12:48","2023-11-08T17:13:03","false"
"m5a.2xlarge","m5zn.6xlarge","223","181167","11271","779","0","2206","0","163","0","0","0","163","34526","10","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:33:29","2023-11-08T16:33:44","true"
"h1.2xlarge","r4.large","177","197299","10727","564","0","2206","0","164","0","0","0","164","39500","7","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:42:26","2023-11-08T16:42:42","true"
"c6i.16xlarge","h1.16xlarge","132","203954","11656","296","0","2206","0","165","0","0","0","165","46548","7","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T17:20:14","2023-11-08T17:20:30","false"
"i3.large","x1e.xlarge","166","205904","11632","612","0","2206","0","165","0","0","0","165","49057","6","2023-11-08T16:31:04","2023-11-08T16:31:13","2023-11-08T16:47:59","2023-11-08T16:48:16","false"
"c6i.16xlarge","r4.16xlarge","132","203954","11656","296","0","2206","0","165","0","0","0","165","42659","7","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T17:20:15","2023-11-08T17:20:30","false"
"r4.8xlarge","m5zn.6xlarge","162","193977","10665","526","0","2206","0","164","0","0","0","164","37177","11","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T17:08:55","2023-11-08T17:09:16","true"
"r4.large","r4.8xlarge","178","174118","9558","749","0","2206","0","165","0","0","0","165","43254","5","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:46:06","2023-11-08T16:46:23","true"
"c5a.large","c4.8xlarge","157","192262","10070","599","0","2206","0","164","0","0","0","164","33174","6","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:37:09","2023-11-08T16:37:24","false"
"r4.large","m4.16xlarge","178","174118","9558","749","0","2206","0","165","0","0","0","165","47667","6","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:46:06","2023-11-08T16:46:24","true"
"m5a.2xlarge","c6a.24xlarge","223","181167","11271","779","0","2206","0","163","0","0","0","163","43733","6","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:33:29","2023-11-08T16:33:44","true"
"c6i.16xlarge","m5n.large","132","203954","11656","296","0","2206","0","165","0","0","0","165","36487","5","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T17:20:14","2023-11-08T17:20:30","true"
"r4.large","c5.9xlarge","178","174118","9558","749","0","2206","0","165","0","0","0","165","46454","4","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:46:06","2023-11-08T16:46:24","true"
"x1e.8xlarge","m5zn.6xlarge","170","192934","10731","616","0","2206","0","164","0","0","0","164","34008","10","2023-11-08T16:31:04","2023-11-08T16:31:13","2023-11-08T17:04:57","2023-11-08T17:05:15","true"
"m5n.large","c6a.24xlarge","109","189813","13491","441","0","2206","0","164","0","0","0","164","33982","6","2023-11-08T16:31:04","2023-11-08T16:31:13","2023-11-08T17:16:33","2023-11-08T17:16:48","false"
"m5a.8xlarge","c4.8xlarge","210","207830","12094","879","0","2206","0","165","0","0","0","165","41115","12","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:35:17","2023-11-08T16:35:35","false"
"x1e.8xlarge","x1e.xlarge","170","192934","10731","616","0","2206","0","164","0","0","0","164","41205","6","2023-11-08T16:31:04","2023-11-08T16:31:13","2023-11-08T17:04:57","2023-11-08T17:05:15","true"
"h1.2xlarge","m5a.2xlarge","177","197299","10727","564","0","2206","0","164","0","0","0","164","36406","8","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:42:26","2023-11-08T16:42:42","true"
"c5a.24xlarge","h1.8xlarge","347","193075","10358","566","0","2206","0","164","0","0","0","164","40069","5","2023-11-08T16:31:04","2023-11-08T16:31:13","2023-11-08T16:49:58","2023-11-08T16:50:16","true"
"h1.8xlarge","h1.16xlarge","142","195738","10789","563","0","2206","0","163","0","0","0","163","51871","6","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:56:42","2023-11-08T17:01:20","true"
"m5zn.6xlarge","x1e.xlarge","73","175529","10028","369","0","2206","0","163","0","0","0","163","39686","5","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T17:23:52","2023-11-08T17:24:08","false"
"m5a.2xlarge","r4.8xlarge","223","181167","11271","779","0","2206","0","163","0","0","0","163","43186","6","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:33:29","2023-11-08T16:33:44","true"
"x1e.8xlarge","m5a.2xlarge","170","192934","10731","616","0","2206","0","164","0","0","0","164","36392","8","2023-11-08T16:31:04","2023-11-08T16:31:13","2023-11-08T17:04:57","2023-11-08T17:05:15","false"
"c6i.16xlarge","m4.large","132","203954","11656","296","0","2206","0","165","0","0","0","165","35296","8","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T17:20:15","2023-11-08T17:20:30","false"
"m5zn.6xlarge","h1.8xlarge","73","175529","10028","369","0","2206","0","163","0","0","0","163","40136","6","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T17:23:52","2023-11-08T17:24:08","false"
"x1e.8xlarge","m4.large","170","192934","10731","616","0","2206","0","164","0","0","0","164","38465","8","2023-11-08T16:31:04","2023-11-08T16:31:13","2023-11-08T17:04:58","2023-11-08T17:05:15","true"
"c6a.24xlarge","i3.large","119","197845","13261","462","0","2206","0","165","0","0","0","165","71254","8","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:52:10","2023-11-08T16:52:35","true"
"r4.large","m5zn.6xlarge","178","174118","9558","749","0","2206","0","165","0","0","0","165","37284","10","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:46:06","2023-11-08T16:46:24","true"
"x1e.xlarge","h1.2xlarge","186","202007","14399","628","0","2206","0","163","0","0","0","163","39871","8","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:44:17","2023-11-08T16:44:32","true"
"c6a.large","i3.large","152","182104","8903","487","0","2206","0","164","0","0","0","164","76247","8","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:38:58","2023-11-08T16:39:14","true"
"c5a.large","c6i.large","157","192262","10070","599","0","2206","0","164","0","0","0","164","22001","2","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:37:09","2023-11-08T16:37:24","true"
"r4.large","h1.2xlarge","178","174118","9558","749","0","2206","0","165","0","0","0","165","39082","8","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:46:06","2023-11-08T16:46:24","true"
"m4.large","c5.large","167","180190","9821","608","0","2206","0","164","0","0","0","164","28536","3","2023-11-08T16:31:04","2023-11-08T16:31:13","2023-11-08T16:40:46","2023-11-08T16:41:01","true"
"h1.8xlarge","m5zn.6xlarge","142","195738","10789","563","0","2206","0","163","0","0","0","163","39305","11","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:56:42","2023-11-08T17:01:19","true"
"i3.large","r4.8xlarge","166","205904","11632","612","0","2206","0","165","0","0","0","165","44043","5","2023-11-08T16:31:04","2023-11-08T16:31:13","2023-11-08T16:47:59","2023-11-08T16:48:16","true"
"c6a.24xlarge","m5a.large","119","197845","13261","462","0","2206","0","165","0","0","0","165","40223","8","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:52:10","2023-11-08T16:52:35","true"
"c5a.24xlarge","m5a.2xlarge","347","193075","10358","566","0","2206","0","164","0","0","0","164","43947","9","2023-11-08T16:31:04","2023-11-08T16:31:13","2023-11-08T16:49:58","2023-11-08T16:50:16","true"
"r4.large","c6a.24xlarge","178","174118","9558","749","0","2206","0","165","0","0","0","165","32606","6","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:46:06","2023-11-08T16:46:23","false"
"r4.8xlarge","c6a.large","162","193977","10665","526","0","2206","0","164","0","0","0","164","30706","6","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T17:08:55","2023-11-08T17:09:17","false"
"r4.large","x1e.8xlarge","178","174118","9558","749","0","2206","0","165","0","0","0","165","45784","5","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:46:06","2023-11-08T16:46:24","false"
"c6a.24xlarge","m5.large","119","197845","13261","462","0","2206","0","165","0","0","0","165","36182","4","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:52:10","2023-11-08T16:52:35","true"
"i3.large","c5.large","166","205904","11632","612","0","2206","0","165","0","0","0","165","32370","3","2023-11-08T16:31:04","2023-11-08T16:31:13","2023-11-08T16:47:59","2023-11-08T16:48:16","true"
"c4.8xlarge","c5.large","170","212353","13915","577","0","2206","0","164","0","0","0","164","31555","4","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:54:37","2023-11-08T16:54:58","true"
"x1e.8xlarge","h1.16xlarge","170","192934","10731","616","0","2206","0","164","0","0","0","164","43467","5","2023-11-08T16:31:04","2023-11-08T16:31:13","2023-11-08T17:04:57","2023-11-08T17:05:15","true"
"r4.16xlarge","c5d.9xlarge","170","203212","13616","552","0","2206","0","165","0","0","0","165","33776","13","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T17:10:59","2023-11-08T17:11:15","true"
"c4.8xlarge","x1e.8xlarge","170","212353","13915","577","0","2206","0","164","0","0","0","164","44013","6","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:54:37","2023-11-08T16:54:58","true"
"m5a.2xlarge","m5a.8xlarge","223","181167","11271","779","0","2206","0","163","0","0","0","163","43729","8","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:33:29","2023-11-08T16:33:44","true"
"h1.2xlarge","m4.16xlarge","177","197299","10727","564","0","2206","0","164","0","0","0","164","44538","6","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:42:26","2023-11-08T16:42:42","true"
"m5.large","c5.9xlarge","108","179392","10076","440","0","2206","0","164","0","0","0","164","44619","11","2023-11-08T16:31:04","2023-11-08T16:31:13","2023-11-08T17:18:22","2023-11-08T17:18:37","true"
"m5a.large","x1e.8xlarge","211","155984","10792","815","0","2206","0","165","0","0","0","165","46244","6","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:31:40","2023-11-08T16:31:56","false"
"h1.8xlarge","r4.8xlarge","142","195738","10789","563","0","2206","0","163","0","0","0","163","42971","6","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:56:42","2023-11-08T17:01:20","true"
"m5a.large","c5.9xlarge","211","155984","10792","815","0","2206","0","165","0","0","0","165","50639","4","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:31:40","2023-11-08T16:31:56","true"
"c5d.9xlarge","h1.16xlarge","94","180930","10080","390","0","2206","0","165","0","0","0","165","41895","6","2023-11-08T16:31:04","2023-11-08T16:31:13","2023-11-08T17:22:03","2023-11-08T17:22:18","false"
"m5a.8xlarge","c5.large","210","207830","12094","879","0","2206","0","165","0","0","0","165","29720","4","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:35:17","2023-11-08T16:35:37","true"
"c5d.9xlarge","m5a.8xlarge","94","180930","10080","390","0","2206","0","165","0","0","0","165","40160","9","2023-11-08T16:31:04","2023-11-08T16:31:13","2023-11-08T17:22:03","2023-11-08T17:22:18","false"
"m5.large","h1.16xlarge","108","179392","10076","440","0","2206","0","164","0","0","0","164","41130","6","2023-11-08T16:31:04","2023-11-08T16:31:13","2023-11-08T17:18:22","2023-11-08T17:18:37","false"
"m5a.2xlarge","x1e.xlarge","223","181167","11271","779","0","2206","0","163","0","0","0","163","37889","6","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:33:29","2023-11-08T16:33:44","false"
"r4.16xlarge","c5a.24xlarge","170","203212","13616","552","0","2206","0","165","0","0","0","165","29209","5","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T17:10:59","2023-11-08T17:11:15","false"
"m5.large","c6i.16xlarge","108","179392","10076","440","0","2206","0","164","0","0","0","164","46554","3","2023-11-08T16:31:04","2023-11-08T16:31:13","2023-11-08T17:18:22","2023-11-08T17:18:37","true"
"h1.2xlarge","m5a.8xlarge","177","197299","10727","564","0","2206","0","164","0","0","0","164","37256","8","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:42:26","2023-11-08T16:42:42","true"
"m5.large","m5a.large","108","179392","10076","440","0","2206","0","164","0","0","0","164","41410","8","2023-11-08T16:31:04","2023-11-08T16:31:13","2023-11-08T17:18:22","2023-11-08T17:18:38","false"
"r4.16xlarge","h1.8xlarge","170","203212","13616","552","0","2206","0","165","0","0","0","165","40057","5","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T17:10:59","2023-11-08T17:11:15","true"
"c6i.16xlarge","c6i.large","132","203954","11656","296","0","2206","0","165","0","0","0","165","34664","2","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T17:20:14","2023-11-08T17:20:29","true"
"c5d.9xlarge","c4.8xlarge","94","180930","10080","390","0","2206","0","165","0","0","0","165","38887","5","2023-11-08T16:31:04","2023-11-08T16:31:13","2023-11-08T17:22:03","2023-11-08T17:22:18","false"
"c5.large","c5.9xlarge","98","177990","13094","401","0","2206","0","164","0","0","0","164","45582","11","2023-11-08T16:31:04","2023-11-08T16:31:13","2023-11-08T17:14:41","2023-11-08T17:14:58","true"
"h1.2xlarge","c5a.large","177","197299","10727","564","0","2206","0","164","0","0","0","164","43718","6","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:42:26","2023-11-08T16:42:42","true"
"c6i.16xlarge","c6a.large","132","203954","11656","296","0","2206","0","165","0","0","0","165","43072","7","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T17:20:14","2023-11-08T17:20:29","false"
"m5a.large","c6a.large","211","155984","10792","815","0","2206","0","165","0","0","0","165","38139","5","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:31:40","2023-11-08T16:31:55","true"
"c5a.24xlarge","h1.2xlarge","347","193075","10358","566","0","2206","0","164","0","0","0","164","36574","8","2023-11-08T16:31:04","2023-11-08T16:31:13","2023-11-08T16:49:58","2023-11-08T16:50:16","true"
"m5a.large","m5a.2xlarge","211","155984","10792","815","0","2206","0","165","0","0","0","165","40386","8","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:31:40","2023-11-08T16:31:56","true"
"c5a.large","m4.large","157","192262","10070","599","0","2206","0","164","0","0","0","164","40495","7","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:37:09","2023-11-08T16:37:24","true"
"x1e.8xlarge","m5.large","170","192934","10731","616","0","2206","0","164","0","0","0","164","35548","4","2023-11-08T16:31:04","2023-11-08T16:31:13","2023-11-08T17:04:58","2023-11-08T17:05:15","true"
"c5.9xlarge","c6a.24xlarge","153","194034","12552","525","0","2206","0","164","0","0","0","164","36583","15","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T17:25:42","2023-11-08T17:25:57","false"
"m5a.8xlarge","x1e.8xlarge","210","207830","12094","879","0","2206","0","165","0","0","0","165","42650","5","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:35:17","2023-11-08T16:35:35","false"
"h1.16xlarge","r4.16xlarge","171","191625","13189","532","0","2206","0","164","0","0","0","164","40551","7","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T17:03:01","2023-11-08T17:03:16","true"
"m5a.8xlarge","r4.large","210","207830","12094","879","0","2206","0","165","0","0","0","165","40019","8","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:35:17","2023-11-08T16:35:35","true"
"c6a.24xlarge","x1e.xlarge","119","197845","13261","462","0","2206","0","165","0","0","0","165","38318","6","2023-11-08T16:31:04","2023-11-08T16:31:12","2023-11-08T16:52:10","2023-11-08T16:52:35","false"
