"source","destination","freezing_time(us)","frozen_time(us)","memory_dump_time(us)","memory_write_time(us)","irmap_resolve_time(us)","memory_pages_scanned(dec)","memory_pages_skipped_from_parent(dec)","memory_pages_written(dec)","lazy_memory_pages(dec)","pages_compared(dec)","pages_skipped_cow(dec)","pages_restored(dec)","restore_time(us)","forking_time(us)","start_checkpoint","end_checkpoint","start_restore","end_restore","migration_success"
"c4.8xlarge","m5a.2xlarge","4354","507037","17677","1838","0","1262435","0","701","0","0","0","701","123349","8","2023-11-05T16:13:05","2023-11-05T16:13:16","2023-11-05T16:35:33","2023-11-05T16:35:51","true"
"c5d.9xlarge","c4.8xlarge","2316","462122","16896","1846","0","1229667","0","698","0","0","0","698","97249","5","2023-11-05T16:13:05","2023-11-05T16:13:16","2023-11-05T16:52:38","2023-11-05T16:52:55","false"
"x1e.xlarge","c6a.large","528","206193","12367","625","0","148291","0","152","0","0","0","152","36118","13","2023-11-05T16:13:05","2023-11-05T16:13:17","2023-11-05T16:26:26","2023-11-05T16:26:45","false"
"c5.9xlarge","c6a.large","4711","524267","20071","1814","0","1229667","0","698","0","0","0","698","91503","5","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:56:15","2023-11-05T16:56:33","false"
"c6a.24xlarge","r4.8xlarge","10940","635230","25111","3116","0","2237318","0","1179","0","0","0","1179","623144","6","2023-11-06T18:59:01","2023-11-06T18:59:11","2023-11-06T18:59:59","2023-11-06T19:00:14","true"
"c5d.9xlarge","x1e.xlarge","2316","462122","16896","1846","0","1229667","0","698","0","0","0","698","113348","6","2023-11-05T16:13:05","2023-11-05T16:13:16","2023-11-05T16:52:38","2023-11-05T16:52:55","false"
"c6a.large","m5a.8xlarge","210","167020","11342","427","0","78657","0","118","0","0","0","118","32929","8","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:21:10","2023-11-05T16:21:29","true"
"c6a.24xlarge","h1.8xlarge","10940","635230","25111","3116","0","2237318","0","1179","0","0","0","1179","585911","7","2023-11-06T18:59:01","2023-11-06T18:59:11","2023-11-06T18:59:59","2023-11-06T19:00:15","true"
"r4.16xlarge","c5.large","8529","753822","35852","3783","0","2237321","0","1178","0","0","0","1178","213279","4","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:41:39","2023-11-05T16:41:55","true"
"m5zn.6xlarge","m5n.large","1001","392145","13889","1050","0","811863","0","493","0","0","0","493","78452","4","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:54:27","2023-11-05T16:54:44","true"
"c6a.large","m4.large","210","167020","11342","427","0","78657","0","118","0","0","0","118","32477","8","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:21:10","2023-11-05T16:21:30","true"
"c6i.large","c5a.large","127","153295","7780","249","0","45889","0","114","0","0","0","114","27511","6","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:43:26","2023-11-05T16:43:44","false"
"c6i.16xlarge","c6a.24xlarge","7588","781467","22254","1959","0","2204544","0","1176","0","0","0","1176","157398","6","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:50:53","2023-11-05T16:51:10","false"
"m5a.large","x1e.xlarge","388","183737","13146","737","0","78657","0","119","0","0","0","119","29532","6","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:14:05","2023-11-05T16:14:32","true"
"r4.16xlarge","h1.8xlarge","8807","715822","30127","3853","0","2237318","0","1179","0","0","0","1179","740990","5","2023-11-06T20:16:04","2023-11-06T20:16:14","2023-11-06T20:16:59","2023-11-06T20:17:14","true"
"i3.large","r4.16xlarge","284","179969","19503","515","0","78657","0","118","0","0","0","118","37647","5","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:30:05","2023-11-05T16:30:24","true"
"r4.large","c5a.large","293","190473","11001","516","0","78657","0","118","0","0","0","118","27747","6","2023-11-05T16:13:05","2023-11-05T16:13:16","2023-11-05T16:28:17","2023-11-05T16:28:34","false"
"c5a.24xlarge","r4.16xlarge","8940","700947","29725","3687","0","2237321","0","1179","0","0","0","1179","242558","6","2023-11-05T16:13:05","2023-11-05T16:13:17","2023-11-05T16:31:54","2023-11-05T16:32:13","true"
"m5.large","m4.16xlarge","179","180967","9246","361","0","45889","0","115","0","0","0","115","339426","6","2023-11-06T20:57:52","2023-11-06T20:58:01","2023-11-06T20:58:44","2023-11-06T20:59:01","false"
"r4.16xlarge","m5n.large","8529","753822","35852","3783","0","2237321","0","1178","0","0","0","1178","153008","5","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:41:38","2023-11-05T16:41:55","true"
"c6i.16xlarge","x1e.xlarge","7588","781467","22254","1959","0","2204544","0","1176","0","0","0","1176","207527","6","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:50:54","2023-11-05T16:51:10","false"
"c6a.24xlarge","m5a.8xlarge","10940","635230","25111","3116","0","2237318","0","1179","0","0","0","1179","573805","8","2023-11-06T18:59:01","2023-11-06T18:59:11","2023-11-06T18:59:59","2023-11-06T19:00:15","true"
"c5a.large","c6a.24xlarge","266","160939","9315","499","0","78657","0","117","0","0","0","117","23094","15","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:19:29","2023-11-05T16:19:45","true"
"h1.16xlarge","r4.large","7982","732685","30484","3630","0","2237319","0","1179","0","0","0","1179","714586","7","2023-11-06T19:31:06","2023-11-06T19:31:15","2023-11-06T19:32:03","2023-11-06T19:32:21","true"
"m5a.large","m4.16xlarge","377","184017","12508","708","0","78657","0","119","0","0","0","119","505127","6","2023-11-06T14:25:07","2023-11-06T14:25:19","2023-11-06T14:26:24","2023-11-06T14:26:42","true"
"i3.large","m5a.2xlarge","284","179969","19503","515","0","78657","0","118","0","0","0","118","37451","8","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:30:05","2023-11-05T16:30:24","false"
"c5d.9xlarge","h1.2xlarge","2316","462122","16896","1846","0","1229667","0","698","0","0","0","698","126501","7","2023-11-05T16:13:05","2023-11-05T16:13:16","2023-11-05T16:52:38","2023-11-05T16:52:55","false"
"m5n.large","h1.8xlarge","179","150135","7886","356","0","45889","0","115","0","0","0","115","398828","5","2023-11-06T20:47:23","2023-11-06T20:47:31","2023-11-06T20:48:17","2023-11-06T20:48:32","false"
"m5a.large","r4.16xlarge","388","183737","13146","737","0","78657","0","119","0","0","0","119","44428","6","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:14:03","2023-11-05T16:14:32","true"
"m4.16xlarge","h1.2xlarge","8970","810208","31255","3831","0","2237318","0","1179","0","0","0","1179","649978","7","2023-11-06T15:46:11","2023-11-06T15:46:24","2023-11-06T15:47:21","2023-11-06T15:47:40","true"
"c6a.large","m5n.large","210","167020","11342","427","0","78657","0","118","0","0","0","118","24280","4","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:21:10","2023-11-05T16:21:29","true"
"c6a.large","c6i.large","210","167020","11342","427","0","78657","0","118","0","0","0","118","21916","3","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:21:09","2023-11-05T16:21:29","true"
"m5a.8xlarge","c6a.24xlarge","6403","483115","24471","2998","0","1123167","0","632","0","0","0","632","77817","6","2023-11-05T16:13:05","2023-11-05T16:13:16","2023-11-05T16:17:43","2023-11-05T16:18:03","true"
"c4.8xlarge","h1.2xlarge","4354","507037","17677","1838","0","1262435","0","701","0","0","0","701","114832","8","2023-11-05T16:13:05","2023-11-05T16:13:16","2023-11-05T16:35:34","2023-11-05T16:35:51","true"
"m5a.large","c6i.16xlarge","388","183737","13146","737","0","78657","0","119","0","0","0","119","70314","2","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:14:03","2023-11-05T16:14:32","true"
"m4.16xlarge","c6i.16xlarge","8970","810208","31255","3831","0","2237318","0","1179","0","0","0","1179","695483","10","2023-11-06T15:46:11","2023-11-06T15:46:24","2023-11-06T15:47:22","2023-11-06T15:47:40","true"
"m4.16xlarge","x1e.8xlarge","8970","810208","31255","3831","0","2237318","0","1179","0","0","0","1179","692034","6","2023-11-06T15:46:11","2023-11-06T15:46:24","2023-11-06T15:47:21","2023-11-06T15:47:40","true"
"c5.9xlarge","m5a.2xlarge","4711","524267","20071","1814","0","1229667","0","698","0","0","0","698","125442","9","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:56:14","2023-11-05T16:56:32","false"
"h1.16xlarge","r4.8xlarge","7982","732685","30484","3630","0","2237319","0","1179","0","0","0","1179","625345","7","2023-11-06T19:31:06","2023-11-06T19:31:15","2023-11-06T19:32:03","2023-11-06T19:32:21","true"
"h1.16xlarge","c4.8xlarge","7982","732685","30484","3630","0","2237319","0","1179","0","0","0","1179","601565","6","2023-11-06T19:31:06","2023-11-06T19:31:15","2023-11-06T19:32:03","2023-11-06T19:32:21","true"
"c4.8xlarge","r4.16xlarge","4354","507037","17677","1838","0","1262435","0","701","0","0","0","701","160812","8","2023-11-05T16:13:05","2023-11-05T16:13:16","2023-11-05T16:35:34","2023-11-05T16:35:51","true"
"m5a.2xlarge","c6i.large","1208","254833","15942","1158","0","287559","0","221","0","0","0","221","29545","3","2023-11-05T16:13:05","2023-11-05T16:13:15","2023-11-05T16:16:00","2023-11-05T16:16:18","true"
