"source","destination","freezing_time(us)","frozen_time(us)","memory_dump_time(us)","memory_write_time(us)","irmap_resolve_time(us)","memory_pages_scanned(dec)","memory_pages_skipped_from_parent(dec)","memory_pages_written(dec)","lazy_memory_pages(dec)","pages_compared(dec)","pages_skipped_cow(dec)","pages_restored(dec)","restore_time(us)","forking_time(us)","start_checkpoint","end_checkpoint","start_restore","end_restore","migration_success"
"c5.9xlarge","m5.large","1663","200178766","624046","572499","0","3185139","0","262988","0","0","0","262988","61658686","4","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:42:33","2023-11-07T14:43:56","true"
"m4.large","m5a.2xlarge","41732","1023127","87431","73340","0","91494","0","28105","0","0","0","28105","1958582","8","2023-11-07T16:29:37","2023-11-07T16:29:47","2023-11-07T16:30:32","2023-11-07T16:30:47","true"
"c6a.24xlarge","m5zn.6xlarge","9480","201285075","722261","587741","0","4367738","0","266393","0","0","0","266393","58468878","10","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T13:51:44","2023-11-07T13:52:54","true"
"c6i.16xlarge","m5a.8xlarge","68700","1337017","64414","52881","0","259595","0","35372","0","0","0","35372","2789240","8","2023-11-07T20:41:46","2023-11-07T20:41:55","2023-11-07T20:42:37","2023-11-07T20:42:53","false"
"c6a.24xlarge","h1.16xlarge","8308","1203071","78434","64866","0","95727","0","30521","0","0","0","30521","2974081","6","2023-11-07T18:00:25","2023-11-07T18:00:35","2023-11-07T18:01:19","2023-11-07T18:01:34","true"
"h1.8xlarge","c4.8xlarge","22123","899589","90267","75707","0","91497","0","28543","0","0","0","28543","3627877","5","2023-11-07T18:22:47","2023-11-07T18:22:56","2023-11-07T18:23:41","2023-11-07T18:24:10","true"
"c5a.large","c5.9xlarge","261","195204237","114291379","114221868","0","4563492","0","261078","0","0","0","261078","55690258","4","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T13:20:06","2023-11-07T13:21:19","true"
"h1.8xlarge","m5zn.6xlarge","22123","899589","90267","75707","0","91497","0","28543","0","0","0","28543","5239757","3","2023-11-07T18:22:47","2023-11-07T18:22:56","2023-11-07T18:23:40","2023-11-07T18:24:10","true"
"m4.16xlarge","m5a.2xlarge","111680","767604","110677","95335","0","259596","0","35369","0","0","0","35369","7844596","8","2023-11-07T19:00:57","2023-11-07T19:01:06","2023-11-07T19:01:50","2023-11-07T19:02:19","false"
"i3.large","c5a.24xlarge","325","199408361","758036","693120","0","4563342","0","261029","0","0","0","261029","60558105","6","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T13:38:45","2023-11-07T13:39:56","false"
"r4.8xlarge","h1.8xlarge","6663","552850","99285","84339","0","95732","0","30961","0","0","0","30961","7613487","5","2023-11-07T19:14:54","2023-11-07T19:15:03","2023-11-07T19:15:51","2023-11-07T19:16:08","true"
"x1e.8xlarge","i3.large","3094","200195717","841539","774129","0","3106471","0","262763","0","0","0","262763","59299478","13","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:07:21","2023-11-07T14:08:37","true"
"c5.large","r4.large","191","193855072","118655463","118609682","0","4563490","0","261079","0","0","0","261079","59241174","7","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:15:53","2023-11-07T14:17:04","false"
"r4.16xlarge","c5a.24xlarge","58320","655958","104860","80432","0","95731","0","29863","0","0","0","29863","5485735","6","2023-11-07T19:47:27","2023-11-07T19:47:35","2023-11-07T19:48:18","2023-11-07T19:48:47","false"
"x1e.8xlarge","m5a.8xlarge","149","1255852","118250","103676","0","95739","0","32268","0","0","0","32268","2280952","8","2023-11-07T18:48:22","2023-11-07T18:48:32","2023-11-07T18:49:15","2023-11-07T18:49:30","false"
"x1e.8xlarge","c5.9xlarge","149","1255852","118250","103676","0","95739","0","32268","0","0","0","32268","2718024","4","2023-11-07T18:48:22","2023-11-07T18:48:32","2023-11-07T18:49:15","2023-11-07T18:49:30","true"
"m5.large","h1.16xlarge","16702","1080049","81216","69018","0","95734","0","32063","0","0","0","32063","2849386","5","2023-11-07T20:31:04","2023-11-07T20:31:13","2023-11-07T20:31:57","2023-11-07T20:32:12","false"
"r4.large","c5a.large","312","199322418","763926","698820","0","4563340","0","261029","0","0","0","261029","59539497","6","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T13:35:51","2023-11-07T13:37:01","false"
"m5zn.6xlarge","h1.16xlarge","61872","1063008","64719","52556","0","95719","0","29202","0","0","0","29202","2274493","6","2023-11-07T21:03:14","2023-11-07T21:03:23","2023-11-07T21:04:09","2023-11-07T21:04:23","false"
"r4.16xlarge","c5d.9xlarge","58320","655958","104860","80432","0","95731","0","29863","0","0","0","29863","7418175","11","2023-11-07T19:47:27","2023-11-07T19:47:35","2023-11-07T19:48:18","2023-11-07T19:48:47","true"
"x1e.8xlarge","m5n.large","3094","200195717","841539","774129","0","3106471","0","262763","0","0","0","262763","59171451","4","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:07:21","2023-11-07T14:08:37","true"
"i3.large","m4.16xlarge","53958","897248","82602","67215","0","91485","0","25904","0","0","0","25904","1916032","7","2023-11-07T17:12:33","2023-11-07T17:12:43","2023-11-07T17:13:28","2023-11-07T17:13:43","true"
"m5zn.6xlarge","m4.large","1220","199413997","512879","471980","0","2948936","0","262312","0","0","0","262312","59456835","8","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:38:35","2023-11-07T14:39:45","false"
"c5a.large","i3.large","261","195204237","114291379","114221868","0","4563492","0","261078","0","0","0","261078","56963455","6","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T13:20:06","2023-11-07T13:21:19","true"
"m4.large","c4.8xlarge","300","198984592","848981","784102","0","4563337","0","261029","0","0","0","261029","60594568","6","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T13:25:48","2023-11-07T13:27:00","true"
"c4.8xlarge","h1.8xlarge","56769","769031","75896","62134","0","91495","0","26123","0","0","0","26123","1750487","6","2023-11-07T18:11:25","2023-11-07T18:11:34","2023-11-07T18:12:20","2023-11-07T18:12:37","true"
"m5n.large","i3.large","193","198858906","821417","773714","0","4563489","0","261079","0","0","0","261079","58074783","6","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:18:46","2023-11-07T14:19:55","false"
"m5zn.6xlarge","m5a.8xlarge","61872","1063008","64719","52556","0","95719","0","29202","0","0","0","29202","2135611","8","2023-11-07T21:03:14","2023-11-07T21:03:23","2023-11-07T21:04:09","2023-11-07T21:04:24","false"
"r4.16xlarge","m5a.2xlarge","58320","655958","104860","80432","0","95731","0","29863","0","0","0","29863","3611861","8","2023-11-07T19:47:27","2023-11-07T19:47:35","2023-11-07T19:48:18","2023-11-07T19:48:47","false"
"m5a.2xlarge","c5a.24xlarge","196","512624","115817","99860","0","91484","0","25387","0","0","0","25387","6457553","6","2023-11-07T15:42:00","2023-11-07T15:42:10","2023-11-07T15:42:55","2023-11-07T15:43:11","true"
"c5d.9xlarge","m5a.large","1987","199948597","625636","569897","0","3185149","0","262989","0","0","0","262989","59682017","8","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:33:59","2023-11-07T14:35:11","false"
"m5a.8xlarge","c6a.24xlarge","228","491920","116527","100541","0","91485","0","25929","0","0","0","25929","4037607","5","2023-11-07T15:54:29","2023-11-07T15:54:38","2023-11-07T15:55:22","2023-11-07T15:55:37","true"
"m5a.large","h1.8xlarge","27415","655210","97796","82157","0","79960","0","21242","0","0","0","21242","1977914","6","2023-11-07T15:31:18","2023-11-07T15:31:27","2023-11-07T15:32:13","2023-11-07T15:32:28","true"
"h1.2xlarge","c6a.24xlarge","895","199315693","732957","668445","0","2634752","0","261414","0","0","0","261414","59834087","5","2023-11-07T13:12:28","2023-11-07T13:15:59","2023-11-07T13:29:32","2023-11-07T13:30:42","true"
"m5n.large","h1.8xlarge","95","1173016","79859","65751","0","95729","0","30713","0","0","0","30713","2290459","6","2023-11-07T20:20:51","2023-11-07T20:21:00","2023-11-07T20:21:42","2023-11-07T20:21:57","false"
"c5a.large","m5zn.6xlarge","261","195204237","114291379","114221868","0","4563492","0","261078","0","0","0","261078","55986133","10","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T13:20:06","2023-11-07T13:21:19","true"
"c5d.9xlarge","x1e.xlarge","1987","199948597","625636","569897","0","3185149","0","262989","0","0","0","262989","57987957","6","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:33:59","2023-11-07T14:35:11","false"
"c5.9xlarge","m5a.2xlarge","16447","1089353","79553","64819","0","91499","0","27004","0","0","0","27004","2267385","8","2023-11-07T21:13:43","2023-11-07T21:13:52","2023-11-07T21:14:36","2023-11-07T21:14:52","false"
"m5.large","c5.9xlarge","16702","1080049","81216","69018","0","95734","0","32063","0","0","0","32063","2917807","10","2023-11-07T20:31:04","2023-11-07T20:31:13","2023-11-07T20:31:57","2023-11-07T20:32:12","true"
"c4.8xlarge","m5.large","3561","200281186","694736","590902","0","3185139","0","262988","0","0","0","262988","59082448","4","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:01:48","2023-11-07T14:02:57","true"
"c6i.16xlarge","m5n.large","2712","200481937","451181","397648","0","3736092","0","264563","0","0","0","264563","58703132","5","2023-11-07T13:12:27","2023-11-07T13:15:59","2023-11-07T14:27:53","2023-11-07T14:29:03","true"
"c6a.large","h1.8xlarge","111258","988391","76039","62835","0","91500","0","27004","0","0","0","27004","1820435","5","2023-11-07T16:18:36","2023-11-07T16:18:46","2023-11-07T16:19:30","2023-11-07T16:19:45","true"
"m5.large","r4.large","188","198833401","818198","771479","0","4563490","0","261080","0","0","0","261080","55473410","8","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:21:39","2023-11-07T14:26:10","false"
"m5.large","h1.2xlarge","188","198833401","818198","771479","0","4563490","0","261080","0","0","0","261080","53288590","7","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:21:39","2023-11-07T14:26:10","false"
"c6a.large","i3.large","223","188046171","107630873","107547560","0","4563492","0","261078","0","0","0","261078","60886162","6","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T13:22:58","2023-11-07T13:24:10","true"
"c5.large","m5a.large","191","193855072","118655463","118609682","0","4563490","0","261079","0","0","0","261079","58993326","8","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:15:53","2023-11-07T14:17:04","false"
"c6i.16xlarge","c5d.9xlarge","2712","200481937","451181","397648","0","3736092","0","264563","0","0","0","264563","59544349","10","2023-11-07T13:12:27","2023-11-07T13:15:59","2023-11-07T14:27:53","2023-11-07T14:29:03","true"
"m5zn.6xlarge","m5a.large","1220","199413997","512879","471980","0","2948936","0","262312","0","0","0","262312","59417389","8","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:38:35","2023-11-07T14:39:45","false"
"r4.8xlarge","i3.large","6663","552850","99285","84339","0","95732","0","30961","0","0","0","30961","2853390","5","2023-11-07T19:14:54","2023-11-07T19:15:03","2023-11-07T19:15:51","2023-11-07T19:16:08","true"
"c6a.24xlarge","r4.16xlarge","8308","1203071","78434","64866","0","95727","0","30521","0","0","0","30521","2813837","12","2023-11-07T18:00:25","2023-11-07T18:00:35","2023-11-07T18:01:19","2023-11-07T18:01:34","true"
"m5n.large","x1e.xlarge","193","198858906","821417","773714","0","4563489","0","261079","0","0","0","261079","58591632","6","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:18:46","2023-11-07T14:19:56","false"
"m4.16xlarge","c6i.large","111680","767604","110677","95335","0","259596","0","35369","0","0","0","35369","9602331","2","2023-11-07T19:00:57","2023-11-07T19:01:06","2023-11-07T19:01:50","2023-11-07T19:02:19","true"
"x1e.8xlarge","c6a.24xlarge","3094","200195717","841539","774129","0","3106471","0","262763","0","0","0","262763","59206327","6","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:07:21","2023-11-07T14:08:37","false"
"m4.16xlarge","c5.9xlarge","111680","767604","110677","95335","0","259596","0","35369","0","0","0","35369","7295336","4","2023-11-07T19:00:57","2023-11-07T19:01:06","2023-11-07T19:01:50","2023-11-07T19:02:19","true"
"i3.large","h1.8xlarge","53958","897248","82602","67215","0","91485","0","25904","0","0","0","25904","2232978","5","2023-11-07T17:12:33","2023-11-07T17:12:43","2023-11-07T17:13:28","2023-11-07T17:13:43","true"
"m4.16xlarge","i3.large","111680","767604","110677","95335","0","259596","0","35369","0","0","0","35369","9434200","7","2023-11-07T19:00:57","2023-11-07T19:01:06","2023-11-07T19:01:50","2023-11-07T19:02:19","true"
"c5a.large","x1e.xlarge","261","195204237","114291379","114221868","0","4563492","0","261078","0","0","0","261078","57069176","6","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T13:20:06","2023-11-07T13:21:19","true"
"c6i.large","h1.16xlarge","24385","1326970","67840","52707","0","259596","0","34047","0","0","0","34047","2029601","5","2023-11-07T19:59:56","2023-11-07T20:00:06","2023-11-07T20:00:50","2023-11-07T20:01:06","false"
"m4.16xlarge","m5.large","111680","767604","110677","95335","0","259596","0","35369","0","0","0","35369","6548325","4","2023-11-07T19:00:57","2023-11-07T19:01:06","2023-11-07T19:01:50","2023-11-07T19:02:19","true"
"i3.large","c4.8xlarge","325","199408361","758036","693120","0","4563342","0","261029","0","0","0","261029","61757990","6","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T13:38:45","2023-11-07T13:39:56","false"
"c5a.24xlarge","i3.large","11321","198549436","809723","711395","0","4367841","0","266392","0","0","0","266392","58258094","6","2023-11-07T13:12:26","2023-11-07T13:15:58","2023-11-07T13:41:42","2023-11-07T13:42:52","true"
"i3.large","m5a.large","325","199408361","758036","693120","0","4563342","0","261029","0","0","0","261029","60025866","8","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T13:38:45","2023-11-07T13:39:56","false"
"c6a.large","m5n.large","223","188046171","107630873","107547560","0","4563492","0","261078","0","0","0","261078","60820438","4","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T13:22:58","2023-11-07T13:24:10","true"
"h1.2xlarge","i3.large","895","199315693","732957","668445","0","2634752","0","261414","0","0","0","261414","60590993","6","2023-11-07T13:12:28","2023-11-07T13:15:59","2023-11-07T13:29:32","2023-11-07T13:30:42","true"
"x1e.8xlarge","c5a.large","3094","200195717","841539","774129","0","3106471","0","262763","0","0","0","262763","59115486","6","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:07:21","2023-11-07T14:08:37","false"
"c5a.large","h1.16xlarge","97537","1013856","88956","74006","0","91500","0","27003","0","0","0","27003","2260341","5","2023-11-07T16:07:36","2023-11-07T16:07:46","2023-11-07T16:08:31","2023-11-07T16:08:46","true"
"x1e.8xlarge","c5d.9xlarge","3094","200195717","841539","774129","0","3106471","0","262763","0","0","0","262763","59126847","10","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:07:21","2023-11-07T14:08:37","true"
"m5a.8xlarge","h1.16xlarge","228","491920","116527","100541","0","91485","0","25929","0","0","0","25929","3447221","5","2023-11-07T15:54:29","2023-11-07T15:54:38","2023-11-07T15:55:22","2023-11-07T15:55:37","true"
"m5a.2xlarge","r4.8xlarge","196","512624","115817","99860","0","91484","0","25387","0","0","0","25387","5888590","6","2023-11-07T15:42:00","2023-11-07T15:42:10","2023-11-07T15:42:55","2023-11-07T15:43:11","true"
"m5a.2xlarge","h1.8xlarge","196","512624","115817","99860","0","91484","0","25387","0","0","0","25387","3048747","5","2023-11-07T15:42:00","2023-11-07T15:42:10","2023-11-07T15:42:55","2023-11-07T15:43:11","true"
"m5a.2xlarge","x1e.8xlarge","196","512624","115817","99860","0","91484","0","25387","0","0","0","25387","5254020","6","2023-11-07T15:42:00","2023-11-07T15:42:10","2023-11-07T15:42:55","2023-11-07T15:43:11","true"
"m5a.large","m5a.2xlarge","27415","655210","97796","82157","0","79960","0","21242","0","0","0","21242","1725764","8","2023-11-07T15:31:18","2023-11-07T15:31:27","2023-11-07T15:32:13","2023-11-07T15:32:28","true"
"c4.8xlarge","x1e.8xlarge","3561","200281186","694736","590902","0","3185139","0","262988","0","0","0","262988","59500549","6","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:01:48","2023-11-07T14:02:57","true"
"h1.16xlarge","c6a.24xlarge","44437","668592","94617","79407","0","95731","0","29861","0","0","0","29861","2504059","5","2023-11-07T18:35:45","2023-11-07T18:35:54","2023-11-07T18:36:37","2023-11-07T18:37:06","true"
"c5.large","m5zn.6xlarge","191","193855072","118655463","118609682","0","4563490","0","261079","0","0","0","261079","56337551","3","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:15:53","2023-11-07T14:17:03","true"
"r4.large","m5a.2xlarge","51189","1129619","94062","77505","0","95726","0","29201","0","0","0","29201","1819184","8","2023-11-07T17:01:37","2023-11-07T17:01:47","2023-11-07T17:02:32","2023-11-07T17:02:48","false"
"m5.large","c4.8xlarge","188","198833401","818198","771479","0","4563490","0","261080","0","0","0","261080","56111690","6","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:21:39","2023-11-07T14:26:10","false"
"m5.large","c6i.16xlarge","188","198833401","818198","771479","0","4563490","0","261080","0","0","0","261080","55919450","18","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:21:39","2023-11-07T14:26:09","true"
"i3.large","r4.16xlarge","53958","897248","82602","67215","0","91485","0","25904","0","0","0","25904","1878492","6","2023-11-07T17:12:33","2023-11-07T17:12:43","2023-11-07T17:13:27","2023-11-07T17:13:43","true"
"x1e.8xlarge","c6i.16xlarge","3094","200195717","841539","774129","0","3106471","0","262763","0","0","0","262763","56924922","10","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:07:21","2023-11-07T14:08:36","true"
"r4.large","c6a.24xlarge","312","199322418","763926","698820","0","4563340","0","261029","0","0","0","261029","60122406","6","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T13:35:51","2023-11-07T13:37:01","false"
"r4.8xlarge","c6i.large","6663","552850","99285","84339","0","95732","0","30961","0","0","0","30961","7834169","3","2023-11-07T19:14:54","2023-11-07T19:15:03","2023-11-07T19:15:51","2023-11-07T19:16:08","true"
"m5a.large","m5n.large","447","199373222","1299122","1213573","0","4563339","0","261029","0","0","0","261029","56141793","5","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T13:16:33","2023-11-07T13:17:49","true"
"r4.large","h1.2xlarge","312","199322418","763926","698820","0","4563340","0","261029","0","0","0","261029","60615792","8","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T13:35:51","2023-11-07T13:37:01","true"
"m5a.large","x1e.xlarge","447","199373222","1299122","1213573","0","4563339","0","261029","0","0","0","261029","56360212","5","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T13:16:33","2023-11-07T13:17:49","true"
"m5a.8xlarge","c6a.large","228","491920","116527","100541","0","91485","0","25929","0","0","0","25929","5730627","5","2023-11-07T15:54:29","2023-11-07T15:54:38","2023-11-07T15:55:22","2023-11-07T15:55:37","true"
"c5d.9xlarge","m5.large","1987","199948597","625636","569897","0","3185149","0","262989","0","0","0","262989","58769504","4","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:33:59","2023-11-07T14:35:11","true"
"x1e.8xlarge","r4.large","3094","200195717","841539","774129","0","3106471","0","262763","0","0","0","262763","59214971","8","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:07:21","2023-11-07T14:08:37","true"
"h1.2xlarge","m5n.large","895","199315693","732957","668445","0","2634752","0","261414","0","0","0","261414","60601548","4","2023-11-07T13:12:28","2023-11-07T13:15:59","2023-11-07T13:29:32","2023-11-07T13:30:42","true"
"r4.large","h1.16xlarge","51189","1129619","94062","77505","0","95726","0","29201","0","0","0","29201","2330172","6","2023-11-07T17:01:37","2023-11-07T17:01:47","2023-11-07T17:02:32","2023-11-07T17:02:48","true"
"m5zn.6xlarge","i3.large","1220","199413997","512879","471980","0","2948936","0","262312","0","0","0","262312","59339377","6","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:38:35","2023-11-07T14:39:45","false"
"x1e.8xlarge","c5.large","3094","200195717","841539","774129","0","3106471","0","262763","0","0","0","262763","59357486","4","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:07:21","2023-11-07T14:08:37","true"
"h1.2xlarge","r4.16xlarge","73072","1208767","98455","84272","0","95736","0","31621","0","0","0","31621","2520786","6","2023-11-07T16:40:45","2023-11-07T16:40:55","2023-11-07T16:41:39","2023-11-07T16:41:55","true"
"c6a.24xlarge","m4.16xlarge","8308","1203071","78434","64866","0","95727","0","30521","0","0","0","30521","2224600","6","2023-11-07T18:00:25","2023-11-07T18:00:35","2023-11-07T18:01:19","2023-11-07T18:01:34","true"
"c6a.24xlarge","h1.8xlarge","8308","1203071","78434","64866","0","95727","0","30521","0","0","0","30521","2814098","5","2023-11-07T18:00:25","2023-11-07T18:00:35","2023-11-07T18:01:19","2023-11-07T18:01:34","true"
"h1.8xlarge","x1e.xlarge","22123","899589","90267","75707","0","91497","0","28543","0","0","0","28543","7075361","6","2023-11-07T18:22:47","2023-11-07T18:22:56","2023-11-07T18:23:41","2023-11-07T18:24:10","true"
"h1.2xlarge","c5.large","895","199315693","732957","668445","0","2634752","0","261414","0","0","0","261414","60536872","4","2023-11-07T13:12:28","2023-11-07T13:15:59","2023-11-07T13:29:32","2023-11-07T13:30:42","true"
"m5zn.6xlarge","c5.9xlarge","61872","1063008","64719","52556","0","95719","0","29202","0","0","0","29202","2430312","4","2023-11-07T21:03:14","2023-11-07T21:03:23","2023-11-07T21:04:09","2023-11-07T21:04:24","true"
"m5.large","i3.large","188","198833401","818198","771479","0","4563490","0","261080","0","0","0","261080","54223273","6","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:21:39","2023-11-07T14:26:10","false"
"c5a.24xlarge","c5.large","11321","198549436","809723","711395","0","4367841","0","266392","0","0","0","266392","59380230","4","2023-11-07T13:12:26","2023-11-07T13:15:58","2023-11-07T13:41:42","2023-11-07T13:42:52","true"
"h1.8xlarge","m5n.large","22123","899589","90267","75707","0","91497","0","28543","0","0","0","28543","4375572","4","2023-11-07T18:22:47","2023-11-07T18:22:56","2023-11-07T18:23:41","2023-11-07T18:24:10","true"
"c5a.24xlarge","m4.large","11321","198549436","809723","711395","0","4367841","0","266392","0","0","0","266392","56076366","8","2023-11-07T13:12:26","2023-11-07T13:15:58","2023-11-07T13:41:42","2023-11-07T13:42:52","true"
"c6a.large","r4.16xlarge","111258","988391","76039","62835","0","91500","0","27004","0","0","0","27004","1840062","6","2023-11-07T16:18:36","2023-11-07T16:18:46","2023-11-07T16:19:30","2023-11-07T16:19:45","true"
"c4.8xlarge","r4.large","3561","200281186","694736","590902","0","3185139","0","262988","0","0","0","262988","59362849","8","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:01:48","2023-11-07T14:02:57","true"
"r4.8xlarge","m4.16xlarge","5947","1049294","99044","85138","0","95733","0","31400","0","0","0","31400","1919536","6","2023-11-07T21:55:14","2023-11-07T21:55:24","2023-11-07T21:56:08","2023-11-07T21:56:23","true"
"c5d.9xlarge","c6a.24xlarge","1987","199948597","625636","569897","0","3185149","0","262989","0","0","0","262989","59438333","5","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:33:59","2023-11-07T14:35:11","false"
"r4.16xlarge","x1e.xlarge","58320","655958","104860","80432","0","95731","0","29863","0","0","0","29863","7244392","6","2023-11-07T19:47:27","2023-11-07T19:47:35","2023-11-07T19:48:18","2023-11-07T19:48:47","true"
"h1.8xlarge","c5a.large","22123","899589","90267","75707","0","91497","0","28543","0","0","0","28543","7078999","6","2023-11-07T18:22:47","2023-11-07T18:22:56","2023-11-07T18:23:41","2023-11-07T18:24:10","true"
"c4.8xlarge","c5.large","3561","200281186","694736","590902","0","3185139","0","262988","0","0","0","262988","59621241","4","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:01:48","2023-11-07T14:02:57","true"
"m4.large","m5a.8xlarge","41732","1023127","87431","73340","0","91494","0","28105","0","0","0","28105","1961617","9","2023-11-07T16:29:37","2023-11-07T16:29:47","2023-11-07T16:30:32","2023-11-07T16:30:47","true"
"m5a.large","c5a.24xlarge","447","199373222","1299122","1213573","0","4563339","0","261029","0","0","0","261029","53284163","6","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T13:16:33","2023-11-07T13:17:49","true"
"m4.16xlarge","r4.8xlarge","111680","767604","110677","95335","0","259596","0","35369","0","0","0","35369","5461368","6","2023-11-07T19:00:57","2023-11-07T19:01:06","2023-11-07T19:01:50","2023-11-07T19:02:19","true"
"c5a.24xlarge","c6i.16xlarge","11321","198549436","809723","711395","0","4367841","0","266392","0","0","0","266392","59487837","10","2023-11-07T13:12:26","2023-11-07T13:15:58","2023-11-07T13:41:42","2023-11-07T13:42:52","true"
"h1.16xlarge","r4.16xlarge","44437","668592","94617","79407","0","95731","0","29861","0","0","0","29861","6931131","5","2023-11-07T18:35:45","2023-11-07T18:35:54","2023-11-07T18:36:37","2023-11-07T18:37:06","true"
"x1e.xlarge","c6i.large","581","199479139","822174","756990","0","2713780","0","261190","0","0","0","261190","59929707","3","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T13:32:47","2023-11-07T13:33:57","true"
"h1.2xlarge","m5a.2xlarge","73072","1208767","98455","84272","0","95736","0","31621","0","0","0","31621","1793313","8","2023-11-07T16:40:45","2023-11-07T16:40:55","2023-11-07T16:41:39","2023-11-07T16:41:54","true"
"m5a.8xlarge","m5a.2xlarge","228","491920","116527","100541","0","91485","0","25929","0","0","0","25929","6315372","8","2023-11-07T15:54:29","2023-11-07T15:54:38","2023-11-07T15:55:22","2023-11-07T15:55:37","true"
"i3.large","r4.large","325","199408361","758036","693120","0","4563342","0","261029","0","0","0","261029","61906346","8","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T13:38:45","2023-11-07T13:39:56","true"
"c4.8xlarge","m4.large","56769","769031","75896","62134","0","91495","0","26123","0","0","0","26123","1970262","7","2023-11-07T18:11:25","2023-11-07T18:11:34","2023-11-07T18:12:20","2023-11-07T18:12:37","true"
"h1.8xlarge","h1.2xlarge","22123","899589","90267","75707","0","91497","0","28543","0","0","0","28543","7511669","7","2023-11-07T18:22:47","2023-11-07T18:22:56","2023-11-07T18:23:41","2023-11-07T18:24:10","true"
"c5a.24xlarge","x1e.xlarge","286","592805","94090","79595","0","95723","0","29770","0","0","0","29770","2943773","6","2023-11-07T17:49:21","2023-11-07T17:49:33","2023-11-07T17:50:21","2023-11-07T17:50:37","true"
"c5a.24xlarge","m5a.8xlarge","286","592805","94090","79595","0","95723","0","29770","0","0","0","29770","2662930","9","2023-11-07T17:49:21","2023-11-07T17:49:33","2023-11-07T17:50:21","2023-11-07T17:50:37","true"
"r4.large","x1e.8xlarge","312","199322418","763926","698820","0","4563340","0","261029","0","0","0","261029","60651760","6","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T13:35:51","2023-11-07T13:37:01","true"
"m5zn.6xlarge","c5a.large","1220","199413997","512879","471980","0","2948936","0","262312","0","0","0","262312","58782160","5","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:38:35","2023-11-07T14:39:45","false"
"c5.large","m4.large","191","193855072","118655463","118609682","0","4563490","0","261079","0","0","0","261079","58734671","7","2023-11-07T13:12:27","2023-11-07T13:15:58","2023-11-07T14:15:54","2023-11-07T14:17:04","false"
