"source","destination","freezing_time(us)","frozen_time(us)","memory_dump_time(us)","memory_write_time(us)","irmap_resolve_time(us)","memory_pages_scanned(dec)","memory_pages_skipped_from_parent(dec)","memory_pages_written(dec)","lazy_memory_pages(dec)","pages_compared(dec)","pages_skipped_cow(dec)","pages_restored(dec)","restore_time(us)","forking_time(us)","start_checkpoint","end_checkpoint","start_restore","end_restore","migration_success"
"h1.8xlarge","m4.large","164","233055","20612","2760","0","4509","0","914","0","0","0","914","73125","6","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T15:43:41","2024-08-28T15:43:59","true"
"m5a.8xlarge","c6a.large","302","249099","24451","4396","0","4509","0","915","0","0","0","915","69229","6","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:21:27","2024-08-28T15:21:43","true"
"h1.8xlarge","c6a.24xlarge","164","233055","20612","2760","0","4509","0","914","0","0","0","914","64765","5","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T15:43:42","2024-08-28T15:43:59","true"
"c5d.9xlarge","r4.16xlarge","116","228874","17402","2643","0","4509","0","915","0","0","0","915","80337","6","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T16:01:09","2024-08-28T16:01:25","false"
"m5a.large","r4.8xlarge","215","236799","21982","4315","0","4509","0","915","0","0","0","915","92932","7","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:17:59","2024-08-28T15:18:21","true"
"x1e.8xlarge","h1.16xlarge","169","246176","23515","3336","0","4510","0","914","0","0","0","914","81397","6","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T15:46:41","2024-08-28T15:46:56","true"
"c6i.16xlarge","i3.large","137","243699","15212","1615","0","4509","0","915","0","0","0","915","570427","6","2024-08-28T15:17:16","2024-08-28T15:17:26","2024-08-28T15:59:33","2024-08-28T15:59:48","false"
"r4.large","m5.large","189","224457","20331","3424","0","4509","0","915","0","0","0","915","57674","4","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:36:02","2024-08-28T15:36:17","true"
"m5zn.6xlarge","m4.large","96","236230","12892","2481","0","4509","0","914","0","0","0","914","82265","6","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T16:02:46","2024-08-28T16:03:02","false"
"m4.large","c4.8xlarge","124","210289","28590","2462","0","4509","0","914","0","0","0","914","78524","3","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:30:54","2024-08-28T15:31:14","true"
"c6i.16xlarge","x1e.xlarge","137","243699","15212","1615","0","4509","0","915","0","0","0","915","118331","7","2024-08-28T15:17:16","2024-08-28T15:17:26","2024-08-28T15:59:33","2024-08-28T15:59:48","false"
"m5n.large","c4.8xlarge","110","231131","19768","2331","0","4510","0","915","0","0","0","915","60251","4","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:56:21","2024-08-28T15:56:36","false"
"c5d.9xlarge","c5a.24xlarge","116","228874","17402","2643","0","4509","0","915","0","0","0","915","98284","5","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T16:01:09","2024-08-28T16:01:25","false"
"x1e.8xlarge","h1.8xlarge","169","246176","23515","3336","0","4510","0","914","0","0","0","914","64096","7","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T15:46:41","2024-08-28T15:46:56","true"
"c6a.24xlarge","r4.8xlarge","408","244873","23865","2563","0","4510","0","914","0","0","0","914","134867","7","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:40:44","2024-08-28T15:40:59","true"
"c6a.large","c5d.9xlarge","123","207754","20444","2522","0","4510","0","915","0","0","0","915","53500","10","2024-08-28T15:17:16","2024-08-28T15:17:26","2024-08-28T15:29:13","2024-08-28T15:29:30","true"
"i3.large","m5a.2xlarge","179","216277","13420","2905","0","4509","0","915","0","0","0","915","68171","8","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:37:38","2024-08-28T15:37:53","false"
"m5a.large","c5a.large","215","236799","21982","4315","0","4509","0","915","0","0","0","915","87642","6","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:18:00","2024-08-28T15:18:21","true"
"m5a.large","m5zn.6xlarge","215","236799","21982","4315","0","4509","0","915","0","0","0","915","71817","11","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:18:01","2024-08-28T15:18:21","true"
"h1.16xlarge","m5.large","169","255988","21324","2977","0","4509","0","915","0","0","0","915","77483","4","2024-08-28T15:17:17","2024-08-28T15:17:26","2024-08-28T15:45:13","2024-08-28T15:45:28","true"
"x1e.8xlarge","m5a.8xlarge","169","246176","23515","3336","0","4510","0","914","0","0","0","914","72484","8","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T15:46:41","2024-08-28T15:46:56","false"
"x1e.xlarge","i3.large","168","246859","22584","3260","0","4509","0","914","0","0","0","914","80328","7","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T15:34:24","2024-08-28T15:34:41","true"
